provincia_nombre,delito_descripcion,caso_fecha_inicio,autor_genero
Salta,Lesiones leves,2019-11-21,F
Salta,Violación de domicilio,2019-11-21,F
Salta,Hurto,2019-11-21,F
Salta,Hurto,2019-11-21,F
Salta,Hurto,2019-11-21,F
Salta,Lesiones leves,2019-11-22,F
Salta,Hurto,2019-11-22,F
Salta,Amenazas,2019-11-22,M
Salta,Hurto,2019-11-22,F
Salta,Extravío de documento,2019-11-22,F
Salta,Robo,2019-11-22,F
Salta,Hurto,2019-11-22,F
Salta,Robo,2019-11-22,F
Salta,Abuso de autoridad e incumplimiento de los deberes de los funcionarios públicos,2019-11-22,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-11-22,M
Salta,Robo,2019-11-22,F
Salta,Hurto,2019-11-22,F
Salta,Robo,2019-11-23,F
Salta,Estafa,2019-11-23,F
Salta,Usurpación,2019-11-23,M
Salta,Usurpación,2019-11-23,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-11-24,F
Salta,Hurto,2019-11-24,M
Salta,Robo,2019-11-24,M
Salta,Amenazas,2019-11-24,M
Salta,Hurto,2019-11-24,F
Salta,Lesiones leves,2019-11-24,F
Salta,Hurto,2019-11-24,F
Salta,Robo,2019-11-25,M
Salta,Robo,2019-11-25,M
Salta,Extravío de persona,2019-11-25,F
Salta,Hurto,2019-11-25,F
Salta,Amenazas,2019-11-25,F
Salta,Robo,2019-11-25,F
Salta,Amenazas,2019-11-25,F
Salta,Amenazas,2019-11-25,F
Salta,Hurto,2019-11-25,F
Salta,Suicidio,2019-11-25,M
Salta,Robo,2019-11-25,M
Salta,Amenazas,2019-11-25,M
Salta,Robo,2019-11-25,F
Salta,Hurto,2019-11-25,F
Salta,Hurto,2019-11-25,F
Salta,Extravío de documento,2019-11-26,F
Salta,Hurto,2019-11-26,F
Salta,Vejaciones y apremios ilegales,2019-11-26,F
Salta,Extravío de documento,2019-11-26,F
Salta,Hurto,2019-11-26,F
Salta,Depositario infiel,2019-11-26,M
Salta,Hurto,2019-11-26,F
Salta,Hurto,2019-11-26,F
Salta,Extravío de documento,2019-11-26,F
Salta,Hurto,2019-11-26,F
Salta,Depositario infiel,2019-11-26,M
Salta,Hurto,2019-11-26,F
Salta,Amenazas,2019-11-27,M
Salta,Hurto,2019-11-27,F
Salta,Homicidio,2019-11-28,M
Salta,Usurpación,2019-11-28,F
Salta,Extravío de documento,2019-11-28,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2019-11-28,M
Salta,Hurto,2019-11-28,F
Salta,Extravío de documento,2019-11-28,F
Salta,Robo,2019-11-28,F
Salta,Hurto,2019-11-28,F
Salta,Robo,2019-11-28,F
Salta,Robo,2019-11-28,F
Salta,Robo,2019-11-29,F
Salta,Lesiones culposas graves o gravísimas,2019-11-29,M
Salta,Hurto,2019-11-29,F
Salta,Estafa,2019-11-29,F
Salta,Depositario infiel,2019-11-29,F
Salta,Robo,2019-11-29,F
Salta,Lesiones culposas graves o gravísimas,2019-11-29,M
Salta,Lesiones leves,2019-11-29,F
Salta,Hurto,2019-11-29,F
Salta,Impedimento de contacto de hijos con sus padres,2019-11-29,F
Salta,Robo,2019-11-29,F
Salta,Hurto,2019-11-30,M
Salta,Hurto,2019-11-30,F
Salta,Robo,2019-11-30,F
Salta,Lesiones leves,2019-11-30,F
Salta,Lesiones leves,2019-11-30,F
Salta,Lesiones leves,2019-12-01,F
Salta,Robo,2019-12-01,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-01,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-01,F
Salta,Lesiones culposas graves o gravísimas,2019-12-01,M
Salta,Robo,2019-12-01,F
Salta,Hurto,2019-12-01,M
Salta,Robo,2019-12-02,F
Salta,Hurto,2019-12-02,F
Salta,Hurto,2019-12-02,F
Salta,Hurto,2019-12-02,F
Salta,Falsificación o adulteración de documentos,2019-12-02,F
Salta,Abuso sexual,2019-12-03,M
Salta,Impedimento de contacto de hijos con sus padres,2019-12-03,F
Salta,Robo,2019-12-03,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2019-12-03,M
Salta,Aborto,2019-12-03,F
Salta,Robo,2019-12-03,F
Salta,Robo,2019-12-03,F
Salta,Robo,2019-12-03,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-03,F
Salta,Amenazas,2019-12-03,M
Salta,Robo,2019-12-03,F
Salta,Falsa denuncia,2019-12-03,F
Salta,Hurto,2019-12-04,F
Salta,Robo,2019-12-04,F
Salta,Depositario infiel,2019-12-04,F
Salta,Lesiones leves,2019-12-04,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-04,F
Salta,Lesiones leves,2019-12-04,F
Salta,Estafa,2019-12-05,F
Salta,Lesiones leves,2019-12-05,F
Salta,Robo,2019-12-05,F
Salta,Lesiones culposas graves o gravísimas,2019-12-05,F
Salta,Robo,2019-12-05,F
Salta,Lesiones culposas graves o gravísimas,2019-12-05,F
Salta,Lesiones leves,2019-12-06,M
Salta,Estafa,2019-12-06,M
Salta,Hurto,2019-12-06,F
Salta,Hurto,2019-12-06,F
Salta,Amenazas,2019-12-06,F
Salta,Estafa,2019-12-06,F
Salta,Hurto,2019-12-06,F
Salta,Lesiones leves,2019-12-06,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-06,F
Salta,Estafa,2019-12-07,F
Salta,Amenazas,2019-12-07,M
Salta,Amenazas,2019-12-07,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-07,F
Salta,Robo,2019-12-08,F
Salta,Robo,2019-12-08,F
Salta,Lesiones culposas graves o gravísimas,2019-12-08,F
Salta,Lesiones leves,2019-12-08,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-08,F
Salta,Abuso sexual,2019-12-09,M
Salta,Lesiones leves,2019-12-09,M
Salta,Lesiones leves,2019-12-09,M
Salta,Hurto,2019-12-09,F
Salta,Estafa,2019-12-09,M
Salta,Hurto,2019-12-09,F
Salta,Estafa,2019-12-09,F
Salta,Lesiones leves,2019-12-09,F
Salta,Hurto,2019-12-09,F
Salta,Amenazas,2019-12-09,F
Salta,Hurto,2019-12-09,F
Salta,Violación de domicilio,2019-12-09,F
Salta,Hurto,2019-12-09,F
Salta,Hurto,2019-12-10,M
Salta,Resistencia o desobediencia a un funcionario público,2019-12-10,M
Salta,Hurto,2019-12-10,F
Salta,Hurto,2019-12-10,F
Salta,Robo,2019-12-10,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2019-12-10,M
Salta,Hurto,2019-12-10,F
Salta,Robo,2019-12-10,F
Salta,Amenazas,2019-12-10,F
Salta,Estafa,2019-12-10,F
Salta,Robo,2019-12-10,F
Salta,Lesiones leves,2019-12-11,M
Salta,Lesiones leves,2019-12-11,M
Salta,Hurto,2019-12-11,F
Salta,Hurto,2019-12-11,F
Salta,Impedimento de contacto de hijos con sus padres,2019-12-11,F
Salta,Hurto,2019-12-12,F
Salta,Impedimento de contacto de hijos con sus padres,2019-12-12,F
Salta,Extravío de documento,2019-12-12,F
Salta,Lesiones leves,2019-12-12,M
Salta,Resistencia o desobediencia a un funcionario público,2019-12-12,M
Salta,Robo,2019-12-12,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-12,F
Salta,Amenazas,2019-12-12,F
Salta,Hurto,2019-12-12,F
Salta,Lesiones culposas graves o gravísimas,2019-12-12,M
Salta,Extravío de persona,2019-12-13,F
Salta,Depositario infiel,2019-12-13,F
Salta,Amenazas,2019-12-13,F
Salta,Hurto,2019-12-13,M
Salta,Resistencia o desobediencia a un funcionario público,2019-12-13,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-14,F
Salta,Hurto,2019-12-14,F
Salta,Robo,2019-12-15,F
Salta,Hurto,2019-12-15,M
Salta,Lesiones leves,2019-12-15,F
Salta,Amenazas,2019-12-15,F
Salta,Robo,2019-12-15,F
Salta,Lesiones leves,2019-12-15,M
Salta,Lesiones leves,2019-12-15,M
Salta,Lesiones culposas graves o gravísimas,2019-12-15,F
Salta,"Entrega, suministro o facilitación de estupefacientes a título oneroso simple o agravado",2019-12-15,F
Salta,Lesiones culposas graves o gravísimas,2019-12-15,F
Salta,Hurto,2019-12-15,F
Salta,Amenazas,2019-12-16,F
Salta,Amenazas,2019-12-16,F
Salta,Robo,2019-12-16,M
Salta,Hurto,2019-12-16,F
Salta,Robo,2019-12-16,F
Salta,Violación de domicilio,2019-12-16,M
Salta,Robo,2019-12-16,F
Salta,Robo,2019-12-16,F
Salta,Lesiones leves,2019-12-17,F
Salta,Coacciones,2019-12-17,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-17,F
Salta,Privación ilegal de la libertad agravada,2019-12-17,M
Salta,Amenazas,2019-12-17,M
Salta,Hurto,2019-12-17,M
Salta,Robo,2019-12-17,F
Salta,Hurto,2019-12-17,F
Salta,Resistencia o desobediencia a un funcionario público,2019-12-17,F
Salta,Hurto,2019-12-17,F
Salta,Estafa,2019-12-17,F
Salta,Robo,2019-12-17,F
Salta,Lesiones culposas graves o gravísimas,2019-12-17,M
Salta,Lesiones culposas graves o gravísimas,2019-12-18,M
Salta,Robo,2019-12-18,F
Salta,Hurto,2019-12-18,F
Salta,Robo,2019-12-18,F
Salta,Estafa,2019-12-18,F
Salta,Hurto,2019-12-18,M
Salta,Lesiones culposas graves o gravísimas,2019-12-18,F
Salta,Hurto,2019-12-18,F
Salta,Robo,2019-12-18,F
Salta,Robo,2019-12-19,M
Salta,Robo,2019-12-19,F
Salta,Lesiones leves,2019-12-19,M
Salta,Lesiones leves,2019-12-19,M
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2019-12-19,F
Salta,Estafa,2019-12-19,F
Salta,Amenazas,2019-12-19,F
Salta,Privación ilegal de la libertad,2019-12-19,F
Salta,Estafa,2019-12-19,F
Salta,Robo,2019-12-19,F
Salta,Hurto,2019-12-19,M
Salta,Hurto,2019-12-19,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-19,F
Salta,Resistencia o desobediencia a un funcionario público,2019-12-19,F
Salta,Homicidio,2019-12-20,M
Salta,Homicidio,2019-12-20,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-20,M
Salta,Estafa,2019-12-20,F
Salta,Hurto,2019-12-20,F
Salta,Robo,2019-12-20,F
Salta,Hurto,2019-12-20,F
Salta,Hurto,2019-12-20,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2019-12-20,F
Salta,Lesiones leves,2019-12-20,M
Salta,Lesiones leves,2019-12-20,F
Salta,Robo,2019-12-21,F
Salta,Estafa,2019-12-21,M
Salta,Hurto,2019-12-21,F
Salta,Estafa,2019-12-21,F
Salta,Robo,2019-12-21,M
Salta,Robo,2019-12-21,M
Salta,Robo,2019-12-21,F
Salta,Robo,2019-12-21,F
Salta,Lesiones leves,2019-12-21,M
Salta,Impedimento de contacto de hijos con sus padres,2019-12-22,M
Salta,Extravío de persona,2019-12-22,F
Salta,Hurto,2019-12-22,F
Salta,Robo,2019-12-22,F
Salta,Robo,2019-12-22,F
Salta,Robo,2019-12-22,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-23,M
Salta,Lesiones leves,2019-12-23,M
Salta,Amenazas,2019-12-23,F
Salta,Robo,2019-12-23,F
Salta,Hurto,2019-12-23,F
Salta,Hurto,2019-12-23,F
Salta,Lesiones leves,2019-12-23,F
Salta,Homicidio,2019-12-23,M
Salta,Homicidio,2019-12-23,M
Salta,Hurto,2019-12-23,F
Salta,Robo,2019-12-23,F
Salta,Hurto,2019-12-23,F
Salta,Amenazas,2019-12-23,F
Salta,Robo,2019-12-23,F
Salta,Hurto,2019-12-24,F
Salta,Hurto,2019-12-24,M
Salta,Resistencia o desobediencia a un funcionario público,2019-12-24,M
Salta,Lesiones leves,2019-12-24,F
Salta,Resistencia o desobediencia a un funcionario público,2019-12-24,F
Salta,Amenazas,2019-12-24,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-25,F
Salta,Amenazas,2019-12-25,F
Salta,Impedimento de contacto de hijos con sus padres,2019-12-25,F
Salta,Robo,2019-12-25,F
Salta,Amenazas,2019-12-25,F
Salta,Extravío de documento,2019-12-25,F
Salta,Lesiones leves,2019-12-26,F
Salta,Robo,2019-12-26,F
Salta,Hurto,2019-12-26,F
Salta,Encubrimiento,2019-12-26,M
Salta,Encubrimiento,2019-12-26,M
Salta,Lesiones leves,2019-12-26,F
Salta,Robo,2019-12-26,F
Salta,Hurto,2019-12-26,M
Salta,Amenazas,2019-12-26,M
Salta,Depositario infiel,2019-12-26,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-27,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-27,F
Salta,Encubrimiento,2019-12-27,M
Salta,Robo,2019-12-27,F
Salta,Lesiones leves,2019-12-27,M
Salta,Hurto,2019-12-27,F
Salta,Hurto,2019-12-27,F
Salta,Robo,2019-12-27,F
Salta,Extravío de persona,2019-12-27,F
Salta,Amenazas,2019-12-27,F
Salta,Hurto,2019-12-27,F
Salta,Hurto,2019-12-28,M
Salta,Hurto,2019-12-28,F
Salta,Hurto,2019-12-28,F
Salta,Lesiones culposas graves o gravísimas,2019-12-28,M
Salta,Lesiones leves,2019-12-28,M
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-29,F
Salta,Resistencia o desobediencia a un funcionario público,2019-12-29,F
Salta,Resistencia o desobediencia a un funcionario público,2019-12-29,F
Salta,Robo,2019-12-29,F
Salta,Hurto,2019-12-29,F
Salta,Robo,2019-12-29,F
Salta,Amenazas,2019-12-29,M
Salta,Amenazas,2019-12-29,F
Salta,Encubrimiento,2019-12-30,F
Salta,Lesiones culposas graves o gravísimas,2019-12-30,M
Salta,Hurto,2019-12-30,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-30,F
Salta,Lesiones leves,2019-12-30,M
Salta,Robo,2019-12-30,F
Salta,Robo,2019-12-30,F
Salta,Robo,2019-12-30,F
Salta,Hurto,2019-12-30,F
Salta,Robo,2019-12-30,F
Salta,Robo,2019-12-30,F
Salta,Estafa,2019-12-30,F
Salta,Hurto,2019-12-30,F
Salta,Robo,2019-12-30,F
Salta,Amenazas,2019-12-30,F
Salta,Daños de una cosa mueble o inmueble o un animal,2019-12-31,F
Salta,Hurto,2019-12-31,F
Salta,Estafa,2019-12-31,F
Salta,Hurto,2019-12-31,M
Salta,Hurto,2020-03-01,F
Salta,Lesiones culposas graves o gravísimas,2020-03-01,M
Salta,Lesiones leves,2020-03-01,F
Salta,Encubrimiento,2020-03-01,M
Salta,Hurto,2020-03-01,F
Salta,Estafa,2020-03-01,F
Salta,Falsificación o adulteración de documentos,2020-03-01,M
Salta,Lesiones culposas graves o gravísimas,2020-03-01,M
Salta,Impedimento de contacto de hijos con sus padres,2020-03-01,F
Salta,Amenazas,2020-03-01,M
Salta,Robo,2020-03-01,F
Salta,Robo,2020-03-01,F
Salta,Robo,2020-03-01,F
Salta,Robo,2020-03-01,F
Salta,Hurto,2020-03-01,F
Salta,Robo,2020-03-01,F
Salta,Violación de domicilio,2020-03-01,M
Salta,Robo,2020-03-01,M
Salta,Violación de medidas contra epidemias,2020-03-01,M
Salta,Falsificación o adulteración de documentos,2020-03-01,M
Salta,Hurto,2020-03-01,F
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Lesiones leves,2020-03-02,M
Salta,Robo,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-02,F
Salta,Amenazas,2020-03-02,M
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Robo,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Extravío de persona,2020-03-02,F
Salta,Hurto,2020-03-02,F
Salta,Amenazas,2020-03-03,F
Salta,Comercialización de estupefacientes,2020-03-03,M
Salta,Comercialización de estupefacientes,2020-03-03,M
Salta,Comercialización de estupefacientes,2020-03-03,M
Salta,Robo,2020-03-03,F
Salta,Robo,2020-03-03,M
Salta,Hurto,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Impedimento de contacto de hijos con sus padres,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Impedimento de contacto de hijos con sus padres,2020-03-03,F
Salta,Extravío de documento,2020-03-03,F
Salta,Hurto,2020-03-03,F
Salta,Hurto,2020-03-03,F
Salta,Depositario infiel,2020-03-03,F
Salta,Amenazas,2020-03-03,F
Salta,Lesiones culposas graves o gravísimas,2020-03-03,M
Salta,Hurto,2020-03-03,F
Salta,Hurto,2020-03-03,M
Salta,Hurto,2020-03-03,F
Salta,Extravío de documento,2020-03-03,F
Salta,Hurto,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Amenazas,2020-03-03,M
Salta,Privación ilegal de la libertad,2020-03-03,M
Salta,Hurto,2020-03-03,F
Salta,Robo,2020-03-03,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-03,F
Salta,Hurto,2020-03-03,F
Salta,Lesiones culposas graves o gravísimas,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Impedimento de contacto de hijos con sus padres,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Lesiones culposas graves o gravísimas,2020-03-04,M
Salta,Hurto,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Amenazas,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Amenazas,2020-03-04,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-04,F
Salta,Extorsión,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-04,F
Salta,Robo,2020-03-04,F
Salta,Robo,2020-03-04,M
Salta,Hurto,2020-03-04,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-04,F
Salta,Estafa,2020-03-04,F
Salta,Hurto,2020-03-04,F
Salta,Robo,2020-03-05,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2020-03-05,F
Salta,Robo,2020-03-05,F
Salta,Amenazas,2020-03-05,F
Salta,Robo,2020-03-05,M
Salta,Robo,2020-03-05,F
Salta,Hurto,2020-03-05,F
Salta,Robo,2020-03-05,F
Salta,Amenazas,2020-03-05,F
Salta,Extravío de documento,2020-03-05,F
Salta,Hurto,2020-03-05,F
Salta,Extravío de persona,2020-03-05,F
Salta,Robo,2020-03-05,F
Salta,Robo,2020-03-05,F
Salta,Hurto,2020-03-05,F
Salta,Lesiones culposas graves o gravísimas,2020-03-05,F
Salta,Hurto,2020-03-05,F
Salta,Hurto,2020-03-05,F
Salta,Lesiones leves,2020-03-05,M
Salta,Lesiones leves,2020-03-06,M
Salta,Robo,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Estafa,2020-03-06,F
Salta,Amenazas,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Lesiones culposas graves o gravísimas,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Extravío de documento,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Extravío de documento,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Robo,2020-03-06,F
Salta,Hurto,2020-03-06,F
Salta,Lesiones culposas graves o gravísimas,2020-03-06,M
Salta,Lesiones culposas graves o gravísimas,2020-03-06,M
Salta,Robo,2020-03-06,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-06,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2020-03-06,M
Salta,Hurto,2020-03-06,F
Salta,Extravío de documento,2020-03-06,F
Salta,Lesiones culposas graves o gravísimas,2020-03-07,M
Salta,Lesiones leves,2020-03-07,F
Salta,Lesiones leves,2020-03-07,F
Salta,Robo,2020-03-07,F
Salta,Amenazas,2020-03-07,M
Salta,Lesiones leves,2020-03-07,F
Salta,Hurto,2020-03-07,F
Salta,Extorsión,2020-03-07,F
Salta,Lesiones culposas graves o gravísimas,2020-03-07,M
Salta,Lesiones culposas graves o gravísimas,2020-03-07,M
Salta,Hurto,2020-03-07,F
Salta,Robo,2020-03-07,F
Salta,Lesiones leves,2020-03-07,M
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-07,F
Salta,Lesiones leves,2020-03-07,F
Salta,Robo,2020-03-07,F
Salta,Robo,2020-03-07,M
Salta,Lesiones culposas graves o gravísimas,2020-03-07,M
Salta,Robo,2020-03-07,F
Salta,Hurto,2020-03-07,F
Salta,Robo,2020-03-07,F
Salta,Estafa,2020-03-07,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-08,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Lesiones leves,2020-03-08,F
Salta,Amenazas,2020-03-08,M
Salta,Robo,2020-03-08,F
Salta,Lesiones leves,2020-03-08,M
Salta,Lesiones leves,2020-03-08,M
Salta,Hurto,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2020-03-08,F
Salta,Incumplimiento de los Deberes a la Asistencia Familiar,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Robo,2020-03-08,F
Salta,Hurto,2020-03-08,F
Salta,Amenazas,2020-03-08,M
Salta,Robo,2020-03-08,F
Salta,Abuso de autoridad,2020-03-09,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Extravío de documento,2020-03-09,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-09,M
Salta,Robo,2020-03-09,F
Salta,Impedimento de contacto de hijos con sus padres,2020-03-09,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-09,F
Salta,Estafa,2020-03-09,F
Salta,Abuso sexual,2020-03-09,M
Salta,Tenencia de estupefacientes con fines de comercialización simple,2020-03-09,M
Salta,Amenazas,2020-03-09,F
Salta,Robo,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Abuso de autoridad e incumplimiento de los deberes de los funcionarios públicos,2020-03-09,M
Salta,Hurto,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Amenazas,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Abuso sexual,2020-03-09,M
Salta,Hurto,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Lesiones leves,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Amenazas,2020-03-09,F
Salta,Robo,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-09,F
Salta,Abuso sexual,2020-03-09,M
Salta,Amenazas,2020-03-09,F
Salta,Amenazas,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Extravío de documento,2020-03-09,F
Salta,Hurto,2020-03-09,F
Salta,Abandono de persona,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Abuso sexual,2020-03-10,M
Salta,Encubrimiento,2020-03-10,M
Salta,Robo,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Amenazas,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Amenazas,2020-03-10,M
Salta,Hurto,2020-03-10,F
Salta,Extravío de documento,2020-03-10,F
Salta,Amenazas,2020-03-10,M
Salta,Extravío de documento,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-10,F
Salta,Robo,2020-03-10,F
Salta,Hurto,2020-03-10,F
Salta,Robo,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Robo,2020-03-11,M
Salta,Hurto,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Estafa,2020-03-11,F
Salta,Resistencia o desobediencia a un funcionario público,2020-03-11,M
Salta,Hurto,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Amenazas,2020-03-11,F
Salta,Lesiones leves,2020-03-11,M
Salta,Usurpación,2020-03-11,M
Salta,Hurto,2020-03-11,F
Salta,Amenazas,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Estafa,2020-03-11,M
Salta,Impedimento de contacto de hijos con sus padres,2020-03-11,M
Salta,Robo,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Lesiones culposas graves o gravísimas,2020-03-11,M
Salta,Robo,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-11,F
Salta,Hurto,2020-03-11,F
Salta,Depositario infiel,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Amenazas,2020-03-11,F
Salta,Robo,2020-03-11,F
Salta,Amenazas,2020-03-12,F
Salta,Usurpación,2020-03-12,F
Salta,Amenazas,2020-03-12,M
Salta,Hurto,2020-03-12,F
Salta,Hurto,2020-03-12,F
Salta,Hurto,2020-03-12,M
Salta,Hurto,2020-03-12,F
Salta,Robo,2020-03-12,F
Salta,Abuso de autoridad,2020-03-12,F
Salta,Lesiones culposas graves o gravísimas,2020-03-12,M
Salta,Amenazas,2020-03-12,F
Salta,Hurto,2020-03-12,F
Salta,Hurto,2020-03-12,F
Salta,Robo,2020-03-12,F
Salta,Amenazas,2020-03-12,M
Salta,Impedimento de contacto de hijos con sus padres,2020-03-12,F
Salta,Robo,2020-03-12,F
Salta,Hurto,2020-03-12,F
Salta,Robo,2020-03-12,F
Salta,Hurto,2020-03-12,F
Salta,Robo,2020-03-12,F
Salta,Amenazas,2020-03-12,F
Salta,Amenazas,2020-03-12,F
Salta,Robo,2020-03-13,F
Salta,Daños de una cosa mueble o inmueble o un animal,2020-03-13,F
Salta,Lesiones leves,2020-03-13,F
Salta,Falsa denuncia,2020-03-13,F
